"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level","irAEgroup"
"s__Blautia_coccoides",5.92470103233764,-1.68114249199194,0.566298271421508,-2.96865199283052,0.00299109135040586,0.012512030015078,TRUE,"species","No"
"s__Blautia_hansenii",69.2322641510116,0.202746054535167,0.755288551936073,0.268435227854914,0.788364326283426,0.890587530497045,FALSE,"species","Yes"
"s__Blautia_hydrogenotrophica",201.625443976966,-1.14209039334325,0.754381213313519,-1.51394331299261,0.130040217480719,0.252431010403748,FALSE,"species","No"
"s__Blautia_obeum",1578.55330049021,-0.995958536850126,0.702006985936655,-1.41873023602645,0.155977678594578,0.283198914832393,FALSE,"species","No"
"s__Blautia_producta",6.80286516146134,1.13469544752223,0.574987273983849,1.97342706328158,0.048446926773105,0.121938451284849,FALSE,"species","Yes"
"s__Blautia_sp",1.40908823012888,-0.559627543587619,0.36247994851524,-1.54388551940575,0.12261606870832,0.239957296056576,FALSE,"species","No"
"s__Blautia_sp_CAG_257",3778.19826270358,-0.100547638200122,0.838943996927996,-0.119850238595547,0.904601784082001,0.944770202614623,FALSE,"species","No"
"s__Blautia_sp_CAG_52",220.464372667745,-0.234693848277747,0.882185008636668,-0.266036994485367,0.790210717842101,0.890587530497045,FALSE,"species","No"
"s__Blautia_sp_N6H1_15",16.7854315042837,-1.20343665413467,0.684409310774806,-1.7583580982735,0.0786865979821032,0.177044845459732,FALSE,"species","No"
"s__Blautia_wexlerae",1756.41525319325,0.216884517943045,0.706950222731928,0.306788951992857,0.759004018056521,0.880563255323386,FALSE,"species","Yes"
"s__Brochothrix_phage_NF5",1.13932798855339,-0.0336128655660169,0.372364265326557,-0.0902687736067772,0.928073633871632,NA,NA,"species","No"
"s__Butyribacterium_methylotrophicum",1.93168466671817,-1.28689255849575,0.389611907344227,-3.30301136653598,0.000956525105790104,0.00450933264158192,TRUE,"species","No"
"s__Butyricimonas_sp",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Butyricimonas_synergistica",17.3246996775629,0.98849613048892,0.657920749620396,1.50245471215075,0.132979715541546,0.253172919973328,FALSE,"species","Yes"
"s__Butyricimonas_virosa",226.029227488472,-0.53111273127597,0.776926653446917,-0.683607299247146,0.49422317424281,0.702317142345045,FALSE,"species","No"
"s__Butyrivibrio_crossotus",1.13926743793228,-0.0336251214568008,0.372363398108036,-0.0903018976291674,0.928047312224184,NA,NA,"species","No"
"s__Butyrivibrio_sp_CAG_318",1.13933276405388,-0.0336118955453266,0.372364333725396,-0.0902661519943369,0.928075717111069,NA,NA,"species","No"
"s__Callitrichine_gammaherpesvirus_3",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Campylobacter_concisus",1.39787628213527,-0.530706261481422,0.361532701660069,-1.46793432252338,0.14212206393755,0.267153499933242,FALSE,"species","No"
"s__Campylobacter_gracilis",1.13926743793228,0.0543937372528838,0.373149583927133,0.145769256072668,0.88410354671803,NA,NA,"species","Yes"
"s__Candidatus_Gastranaerophilales_bacterium",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Candidatus_Gastranaerophilales_bacterium_HUM_10",1.69361062599882,-1.00668553677649,0.389937814787596,-2.58165660933614,0.00983273672516358,0.0331854864474271,TRUE,"species","No"
"s__Candidatus_Gastranaerophilales_bacterium_HUM_11",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Candidatus_Gastranaerophilales_bacterium_HUM_4",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Candidatus_Methanomassiliicoccus_intestinalis",1.13926743793228,-0.0336251214568008,0.372363398108036,-0.0903018976291674,0.928047312224184,NA,NA,"species","No"
"s__Candidatus_Stoquefichus_sp_KLE1796",26.1426822043339,-1.88028487113933,0.663525316308748,-2.83378015114709,0.00460009671063319,0.0179766937244481,TRUE,"species","No"
"s__Catenibacterium_mitsuokai",5.67494953573953,1.20322644724023,0.558645068906169,2.15382988987294,0.0312535147571337,0.0836242692150334,FALSE,"species","Yes"
"s__Christensenella_minuta",1.26066495732179,0.310852988996094,0.365976959136132,0.849378577629161,0.39567066953921,0.600353557525825,FALSE,"species","Yes"
"s__Citrobacter_amalonaticus",1.13931233095065,0.0543832365598508,0.373150047012765,0.145740934498637,0.884125905299838,NA,NA,"species","Yes"
"s__Citrobacter_farmeri",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Cloacibacillus_evryensis",1.1218304721789,0.0137226575318718,0.375308554762829,0.0365636683676013,0.97083291259009,NA,NA,"species","Yes"
"s__Cloacibacillus_porcorum",1.13931403896282,0.0543828360378548,0.373150064615353,0.145739854269925,0.884126758092616,NA,NA,"species","Yes"
"s__Clostridiales_bacterium_1_7_47FAA",1.93589126121922,-0.364548741369724,0.390881547047293,-0.93263226193079,0.35100987005654,0.545811159197866,FALSE,"species","No"
"s__Clostridiales_bacterium_KLE1615",3.81747989983041,-2.11136473024957,0.461614431929103,-4.57387071159388,4.78795357207875e-06,4.18241826737467e-05,TRUE,"species","No"
"s__Clostridiales_Family_XIII_bacterium",1.47548211594024,-0.678143810156937,0.368284632383944,-1.841357880635,0.0655691308383736,0.154555808404738,FALSE,"species","No"
"s__Clostridium_aldenense",5.94469910072874,1.0232675362368,0.530336234749738,1.92946939920043,0.0536726154374938,0.131741874255667,FALSE,"species","Yes"
"s__Clostridium_asparagiforme",11.4349777290167,-2.32805089819582,0.596917357328105,-3.90012263777442,9.61439743560469e-05,0.000571095207674919,TRUE,"species","No"
"s__Clostridium_bolteae",110.647301499742,-0.528374318708579,0.672683129708471,-0.78547282572341,0.432176396830532,0.645006984214412,FALSE,"species","No"
"s__Clostridium_bolteae_CAG_59",17.2076187358233,-0.205333291671998,0.691280784116221,-0.297033125164197,0.766441219555743,0.884992757216347,FALSE,"species","No"
"s__Clostridium_citroniae",28.9739233836121,-2.64663081264876,0.626299595627605,-4.22582232389375,2.38069784883003e-05,0.000168349347881552,TRUE,"species","No"
"s__Clostridium_clostridioforme",796.712441903526,-0.940205000436414,0.853553950469213,-1.10151795316461,0.270671295204276,0.43689877541125,FALSE,"species","No"
"s__Clostridium_disporicum",65.7439768693223,2.13089681745704,0.761767749218429,2.79730510991484,0.00515308451773281,0.0198761831398266,TRUE,"species","Yes"
"s__Clostridium_hiranonis",1.43665575802201,-0.59566657986823,0.368033894797068,-1.61851011085997,0.105552709625711,0.216201067302319,FALSE,"species","No"
"s__Clostridium_hylemonae",1.66398839614344,-0.950894985261305,0.386340578280858,-2.46128685082113,0.0138439630787261,0.0442113659610932,TRUE,"species","No"
"s__Clostridium_innocuum",58.3452602747399,-0.16811579340224,0.714006680586245,-0.235454090239332,0.81385630791499,0.904597615552087,FALSE,"species","No"
"s__Clostridium_lavalense",84.9897470306071,0.977561942959724,0.697188078247186,1.40214953964421,0.160870596291255,0.287822693364474,FALSE,"species","Yes"
"s__Clostridium_leptum",174.736040109001,0.152984103561882,0.670591907373959,0.22813294028699,0.819542892561986,0.904597615552087,FALSE,"species","Yes"
"s__Clostridium_methylpentosum",1.64566175927776,-0.609886218002394,0.37053668261787,-1.64595368451378,0.0997732949292163,0.213096983090671,FALSE,"species","No"
"s__Clostridium_paraputrificum",1.58040642244585,0.76308965348962,0.387587533453739,1.96881887993103,0.0489738934458181,0.122228960953008,FALSE,"species","Yes"
"s__Clostridium_perfringens",2.78535279135065,-2.06448650821748,0.462276641779289,-4.46591136482981,7.97286157254502e-06,6.3998375325564e-05,TRUE,"species","No"
"s__Clostridium_phage_phi24R",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_phage_phiCP39_O",1.13921264484358,-0.0336361430498455,0.372362613413353,-0.0903316870120542,0.928023640479324,NA,NA,"species","No"
"s__Clostridium_phage_PhiS63",1.13933276405388,-0.0336118955453266,0.372364333725396,-0.0902661519943369,0.928075717111069,NA,NA,"species","No"
"s__Clostridium_phage_vB_CpeS_CP51",5.11529155201385,-3.0662638795921,0.521632752747827,-5.87820427961974,4.14740913111637e-09,8.79843222815402e-08,TRUE,"species","No"
"s__Clostridium_saccharolyticum",23.6252902839833,-0.183168920792188,0.693322156733566,-0.264190202221646,0.791633360441818,0.890587530497045,FALSE,"species","No"
"s__Clostridium_scindens",14.9520777718865,-0.96481430691899,0.641079534330074,-1.50498378945635,0.132328244462198,0.253172919973328,FALSE,"species","No"
"s__Clostridium_sp_44_14",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_AF36_4",1.56152489839337,-0.815398494912949,0.369924640688293,-2.20422865964212,0.0275082671896761,0.076819568998919,FALSE,"species","No"
"s__Clostridium_sp_AM22_11AC",22.4274026446461,-2.47567933203871,0.674506251611766,-3.67035787455335,0.000242211115934199,0.00130794002604467,TRUE,"species","No"
"s__Clostridium_sp_CAG_122",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_CAG_12237_41",1.22379537356495,-0.167583238859565,0.361721023151635,-0.463294163550215,0.643153528708477,0.808705737473643,FALSE,"species","No"
"s__Clostridium_sp_CAG_138",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_CAG_167",4.24514233661017,-0.329276860897031,0.521950566963143,-0.630858325938522,0.528133162667989,0.729560694476245,FALSE,"species","No"
"s__Clostridium_sp_CAG_169",15.4373622019672,-0.0561682119984833,0.683729543642435,-0.082149751346502,0.934527630933096,0.959219161607358,FALSE,"species","No"
"s__Clostridium_sp_CAG_217",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_CAG_230",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_CAG_242",121.549683701438,-3.68664135618099,0.789516228858399,-4.66949407931954,3.01942400859237e-06,2.74312334139727e-05,TRUE,"species","No"
"s__Clostridium_sp_CAG_245",1.60172449509604,-0.884052689578651,0.381155832203308,-2.31939961266839,0.020373378638365,0.0593224848587685,FALSE,"species","No"
"s__Clostridium_sp_CAG_253",1.53977616393368,0.768606444640206,0.38825950151982,1.97962043847359,0.047746194630592,0.121201878677656,FALSE,"species","Yes"
"s__Clostridium_sp_CAG_273",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_CAG_277",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_CAG_299",29.6786734115415,1.0670148145391,0.737369131212521,1.44705652755563,0.147881092229778,0.274504277451525,FALSE,"species","Yes"
"s__Clostridium_sp_CAG_306",1.42514476746518,-0.589970269043022,0.363774342228161,-1.62180286116218,0.104845565631489,0.216201067302319,FALSE,"species","No"
"s__Clostridium_sp_CAG_389",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_CAG_440",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_CAG_451",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_CAG_505",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_CAG_58",516.297585453784,-0.820334285030302,0.677882103644746,-1.21014300365748,0.226224024227666,0.379596244043033,FALSE,"species","No"
"s__Clostridium_sp_CAG_75",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Clostridium_sp_chh4_2",1.19043728931263,0.169697800485997,0.36842949528644,0.460597760649058,0.645087218523646,0.808705737473643,FALSE,"species","Yes"
"s__Clostridium_spiroforme",14.0603179464751,-0.268024500669511,0.621464153637434,-0.431279099688633,0.666265445371903,0.824503488647731,FALSE,"species","No"
"s__Clostridium_symbiosum",200.133135962805,-2.26912786855446,0.734861795807385,-3.08782941432054,0.00201624171775091,0.00867860565466694,TRUE,"species","No"
"s__Clostridium_virus_phiC2",1.13897652145214,-0.03368290367482,0.37235923255965,-0.0904580865184379,0.927923199467774,NA,NA,"species","No"
"s__Collinsella_aerofaciens",3428.34326307857,-0.789270876838079,0.746967747270045,-1.05663314075158,0.290679049401297,0.461666725519707,FALSE,"species","No"
"s__Collinsella_intestinalis",84.0803258695345,0.276247345215773,0.785127076772165,0.351850488141981,0.72495039244743,0.864699865690308,FALSE,"species","Yes"
"s__Collinsella_massiliensis",1.35971873294848,0.269390904415159,0.36162374208212,0.744948058067446,0.456303120952081,0.674238939914269,FALSE,"species","Yes"
"s__Collinsella_stercoris",191.447526622619,0.400234865385369,0.806280546272248,0.49639653001156,0.619614672788155,0.790636479378694,FALSE,"species","Yes"
"s__Collinsella_tanakaei",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Comamonas_kerstersii",1.13932798855339,-0.0336128655660169,0.372364265326557,-0.0902687736067772,0.928073633871632,NA,NA,"species","No"
"s__Coprobacillus_cateniformis",11.701501496557,-2.56788235055016,0.619852161073412,-4.1427335610209,3.43190570569344e-05,0.000221581737954555,TRUE,"species","No"
"s__Coprobacter_fastidiosus",137.197695695833,-1.43342491826728,0.828390060041685,-1.73037435793852,0.0835634121291294,0.186604010543996,FALSE,"species","No"
"s__Coprobacter_secundus",1.13932798855339,-0.0336128655660169,0.372364265326557,-0.0902687736067772,0.928073633871632,NA,NA,"species","No"
"s__Coprobacter_sp",1.72172940187378,-1.0367164255839,0.392246984384469,-2.64301949245261,0.00821703045985452,0.0294031089949011,TRUE,"species","No"
"s__Coprococcus_catus",174.990905129043,-2.43229625207977,0.70729007755831,-3.4388949163213,0.000584093914421247,0.00279799826746952,TRUE,"species","No"
"s__Coprococcus_comes",641.420080063469,-0.0734173260520477,0.741769234036696,-0.0989759654124663,0.921157353208018,0.95431798377678,FALSE,"species","No"
"s__Coprococcus_eutactus",1.13932186529192,-0.0336141086152022,0.372364177624594,-0.0902721331295485,0.928070964259477,NA,NA,"species","No"
"s__Corynebacterium_amycolatum",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Desulfovibrio_desulfuricans",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Desulfovibrio_fairfieldensis",1.13925409027277,-0.0336278123394915,0.372363206949978,-0.090309170486892,0.928041532936705,NA,NA,"species","No"
"s__Desulfovibrio_piger",276.151599147093,1.91818827236062,0.882101933775347,2.17456531826302,0.0296627056519797,0.0800893052603453,FALSE,"species","Yes"
"s__Desulfovibrionaceae_bacterium",1.12191039429265,-0.0754581794290042,0.374652471483824,-0.2014084656379,0.840379196224698,NA,NA,"species","No"
"s__Dialister_invisus",345.494533365835,1.18071494644854,0.833041157929366,1.41735487521813,0.156379198762668,0.283198914832393,FALSE,"species","Yes"
"s__Dialister_sp_CAG_357",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Dielma_fastidiosa",9.01593296846972,2.32241939266592,0.565659511575682,4.10568432977759,4.03119676398694e-05,0.000249430299771692,TRUE,"species","Yes"
"s__Dorea_formicigenerans",423.467460788976,-0.394466814507617,0.660485173137655,-0.59723795559814,0.55034852157779,0.746768109155671,FALSE,"species","No"
"s__Dorea_longicatena",1302.77224618827,0.00727980143563371,0.746464147226282,0.00975237921698459,0.99221885053463,0.995570941245896,FALSE,"species","Yes"
"s__Dorea_sp_CAG_317",413.351176092722,-0.798164423155315,0.767605493776247,-1.03981072260014,0.29842784646326,0.468958044442266,FALSE,"species","No"
"s__Dysgonomonas_mossii",1.24309490398917,0.194656833884657,0.363584315403628,0.535382923954136,0.592385095602517,0.771337849416796,FALSE,"species","Yes"
"s__Eggerthella_lenta",370.566543260401,-0.658129410024569,0.74408157078986,-0.884485566986896,0.376434150277495,0.579279495504747,FALSE,"species","No"
"s__Eggerthella_sp_CAG_209",1.40836565130683,-0.559288004882475,0.362444348841561,-1.54310035918635,0.122806427611446,0.239957296056576,FALSE,"species","No"
"s__Eggerthella_sp_CAG_298",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Eggerthella_sp_CAG_368",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Eisenbergiella_massiliensis",304.845455784973,-0.53583658318718,0.802989774480029,-0.667301876333552,0.504579328116315,0.712246913992736,FALSE,"species","No"
"s__Eisenbergiella_tayi",51.4883352897978,-0.747300635108396,0.710167306671571,-1.05228814124218,0.292667370789923,0.462352176194719,FALSE,"species","No"
"s__Enterobacter_cloacae_complex",96.4777423682386,-7.48145698200299,0.700425763743879,-10.6812989602403,1.2451700616192e-26,9.24538770752253e-25,TRUE,"species","No"
"s__Enterobacteria_phage_ES18",1.13933276405388,-0.0336118955453266,0.372364333725396,-0.0902661519943369,0.928075717111069,NA,NA,"species","No"
"s__Enterobacteria_phage_mEp460",3.46637590661542,2.30003363756862,0.508623154367691,4.52207811975837,6.12354501335243e-06,5.19626533990192e-05,TRUE,"species","Yes"
"s__Enterobacteria_phage_P4",1.92970496884243,1.17345756833106,0.436055991662891,2.69107085045685,0.00712230671263214,0.0257966474835579,TRUE,"species","Yes"
"s__Enterobacteria_phage_phiP27",1.13924194317816,-0.0336302578191359,0.37236303298887,-0.0903157801385217,0.928036280661135,NA,NA,"species","No"
"s__Enterococcus_faecalis",8.04648798187113,2.17763622056744,0.603435085811964,3.60873318732748,0.00030769586566746,0.00157561503626268,TRUE,"species","Yes"
"s__Enterococcus_faecium",2.19735678071551,1.48645349714201,0.45858049937906,3.24142325972155,0.00118934451185501,0.00535205030334754,TRUE,"species","Yes"
"s__Enterococcus_phage_EF62phi",1.12192129305462,0.0137409731111866,0.375309890060296,0.0366123394962466,0.970794104632445,NA,NA,"species","Yes"
"s__Enterorhabdus_caecimuris",1.46940135805814,-0.381068119904149,0.357782336334615,-1.06508365898689,0.286838073338356,0.458015633233827,FALSE,"species","No"
"s__Erysipelatoclostridium_ramosum",119.973609559225,0.16892500914996,0.754872437248699,0.223779543157841,0.822928848518044,0.904597615552087,FALSE,"species","Yes"
"s__Escherichia_coli",1357.12375466294,0.444338540091579,0.820729639036947,0.541394533543313,0.588235674224283,0.771337849416796,FALSE,"species","Yes"
"s__Escherichia_phage_D108",1.13918547833803,-0.0336415834727714,0.372362224382622,-0.0903463919535588,0.928011955412691,NA,NA,"species","No"
"s__Escherichia_phage_HK639",1.13933276405388,-0.0336118955453266,0.372364333725396,-0.0902661519943369,0.928075717111069,NA,NA,"species","No"
"s__Escherichia_phage_TL_2011b",1.13923619431798,0.0544010152324786,0.373149261160441,0.145788886364934,0.884088049558121,NA,NA,"species","Yes"
"s__Escherichia_virus_HK544",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Escherichia_virus_Min27",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Escherichia_virus_N15",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Escherichia_virus_P1",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Escherichia_virus_P2",1.13923619431798,-0.0336314140746566,0.372362950659256,-0.0903189052914994,0.928033797299175,NA,NA,"species","No"
"s__Escherichia_virus_phi1",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Escherichia_virus_phiV10",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Escherichia_virus_RB14",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Escherichia_virus_T5",1.5357033525374,-0.766862867067466,0.373815313077353,-2.05144851010633,0.0402232890568625,0.103881016085984,FALSE,"species","No"
"s__Escherichia_virus_wV8",1.13933276405388,-0.0336118955453266,0.372364333725396,-0.0902661519943368,0.928075717111069,NA,NA,"species","No"
"s__Eubacteriaceae_bacterium_CHKCI005",1.40971121548406,-0.560205191113987,0.356596917280437,-1.57097597866621,0.11618822857094,0.233161512740332,FALSE,"species","No"
"s__Eubacterium_callanderi",1.91468652425328,-0.705176180874172,0.390535180083891,-1.80566621609529,0.0709704927828841,0.163397181058268,FALSE,"species","No"
"s__Eubacterium_coprostanoligenes",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Eubacterium_dolichum_CAG_375",8.73260051908333,1.41546186283544,0.571377294718571,2.47728055685625,0.0132387790925996,0.0427382325054575,TRUE,"species","Yes"
"s__Eubacterium_eligens",713.892650141282,0.162666547761986,0.865734121330314,0.187894347414686,0.850959473931035,0.919036231845518,FALSE,"species","Yes"
"s__Eubacterium_hallii",2060.38426160107,1.56347904793774,0.70541303308993,2.21640227015542,0.0266639643648057,0.0754209277747361,FALSE,"species","Yes"
"s__Eubacterium_limosum",1.36069666848178,0.0471362711331815,0.355855590734074,0.132458987186198,0.894621260610106,0.944770202614623,FALSE,"species","Yes"
"s__Eubacterium_ramulus",137.107264085051,-1.06317631161456,0.729005983818456,-1.4583917487834,0.144732593699345,0.270349561815757,FALSE,"species","No"
"s__Eubacterium_rectale",6474.61882774372,-0.121045778696591,0.719083097372455,-0.168333505736534,0.866320916173375,0.928871162828492,FALSE,"species","No"
"s__Eubacterium_siraeum",5184.48528748593,0.770385007793289,0.856828707365769,0.89911204091394,0.368592985132855,0.570167273877386,FALSE,"species","Yes"
"s__Eubacterium_sp_36_13",10.9806481442664,-4.27259084029062,0.59981016264179,-7.12323849511406,1.0542016879611e-12,3.91372376655558e-11,TRUE,"species","No"
"s__Eubacterium_sp_CAG_161",1.35447694722687,-0.46147532466384,0.359174617137671,-1.28482165121083,0.19885461459151,0.34337104961441,FALSE,"species","No"
"s__Eubacterium_sp_CAG_180",2399.31410399168,0.0631357253085861,1.00734891570563,0.0626751310536335,0.950025200993987,0.959719335698007,FALSE,"species","Yes"
"s__Eubacterium_sp_CAG_192",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Eubacterium_sp_CAG_251",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Eubacterium_sp_CAG_252",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Eubacterium_sp_CAG_274",3.0125327676853,-2.15753091292509,0.461549250038885,-4.67454104354696,2.94611714932474e-06,2.74312334139727e-05,TRUE,"species","No"
"s__Eubacterium_sp_CAG_38",422.646480691767,-0.391987896250133,0.791132787544466,-0.495476742237915,0.620263635337494,0.790636479378694,FALSE,"species","No"
"s__Eubacterium_sp_CAG_581",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Eubacterium_sp_OM08_24",1.25764263741048,-0.24754496742169,0.359362468900054,-0.688844798343528,0.490920940734239,0.700978458644563,FALSE,"species","No"
"s__Eubacterium_ventriosum",79.3644582082751,-0.301495354366371,0.7458263936045,-0.404243342621969,0.686033784303599,0.841950553463508,FALSE,"species","No"
"s__Faecalibacterium_prausnitzii",9940.19099710965,-0.0155361418918053,0.717865323105165,-0.0216421400947505,0.982733418459508,0.989396017906691,FALSE,"species","No"
"s__Faecalibaculum_rodentium",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Faecalicatena_orotica",1.13923619431798,-0.0336314140746566,0.372362950659256,-0.0903189052914994,0.928033797299175,NA,NA,"species","No"
"s__Faecalicoccus_pleomorphus",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Faecalitalea_cylindroides",169.832188069463,-3.40962970856446,0.822558936738222,-4.14514943097575,3.39592179418501e-05,0.000221581737954555,TRUE,"species","No"
"s__Firmicutes_bacterium_AF16_15",1.32688817985143,-0.395627597052074,0.358323887527952,-1.10410611969377,0.269547106936934,0.43689877541125,FALSE,"species","No"
"s__Firmicutes_bacterium_AM10_47",1.76072709063223,-1.09411893379874,0.396245813793467,-2.76121260013871,0.0057587175955972,0.0213792390736546,TRUE,"species","No"
"s__Firmicutes_bacterium_CAG_102",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Firmicutes_bacterium_CAG_103",9.18869413904322,-4.04254889196051,0.566500792995336,-7.13599864633162,9.60869555085606e-13,3.91372376655558e-11,TRUE,"species","No"
"s__Firmicutes_bacterium_CAG_110",119.237314846492,1.03085012637338,0.844438678678601,1.22075190585357,0.222179968398298,0.374928696672128,FALSE,"species","Yes"
"s__Firmicutes_bacterium_CAG_114",81.2146658976235,-1.41013481712915,0.772098983512722,-1.82636533299608,0.067795250116815,0.158544797517276,FALSE,"species","No"
"s__Firmicutes_bacterium_CAG_124",3.28908262713176,-2.36768484273241,0.47762515144107,-4.95720301912228,7.15152372996018e-07,7.58572338499348e-06,TRUE,"species","No"
"s__Firmicutes_bacterium_CAG_129",9.40143464151073,1.12990251200167,0.634653026830459,1.7803468418713,0.0750192156186718,0.171390054144196,FALSE,"species","Yes"
"s__Firmicutes_bacterium_CAG_137",1.13923619431798,-0.0336314140746566,0.372362950659256,-0.0903189052914994,0.928033797299175,NA,NA,"species","No"
"s__Firmicutes_bacterium_CAG_145",29.4787592280313,-1.43241006501518,0.658093369041524,-2.17660613584574,0.0295099669777178,0.0800893052603453,FALSE,"species","No"
"s__Firmicutes_bacterium_CAG_170",1.3903214597376,-0.59939296890918,0.368652044535549,-1.62590436644488,0.103970001112742,0.215937694618772,FALSE,"species","No"
"s__Firmicutes_bacterium_CAG_176",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Firmicutes_bacterium_CAG_194",1.24081534933065,0.194110905434341,0.363534945023226,0.533953910323364,0.593373422138362,0.771337849416796,FALSE,"species","Yes"
"s__Firmicutes_bacterium_CAG_24053_14",1.52481453735637,-0.761220018817094,0.362859340433841,-2.0978377403954,0.0359194813798059,0.0942924188751327,FALSE,"species","No"
"s__Firmicutes_bacterium_CAG_345",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Firmicutes_bacterium_CAG_41",17.4973349968346,-2.87958675578342,0.616935646400627,-4.66756423070011,3.04791482377474e-06,2.74312334139727e-05,TRUE,"species","No"
